OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountPercent,TotalLineAmount
1872,625,38,2,55.98,0.13,97.4052
1873,626,20,1,60.23,0.14,51.797799999999995
1874,626,48,7,34.73,0.03,235.81669999999997
1875,626,18,6,39.71,0.16,200.1384
1876,627,16,2,70.97,0.01,140.5206
1877,627,8,7,74.62,0.11,464.8826
1878,627,41,4,24.85,0.03,96.418
1879,628,41,1,24.85,0.05,23.6075
1880,628,12,3,79.66,0.13,207.9126
1881,628,36,5,57.5,0.17,238.625
1882,628,48,9,34.73,0.08,287.5644
1883,629,31,4,57.86,0.13,201.3528
1884,629,2,9,23.26,0.04,200.9664
1885,629,47,6,62.32,0.18,306.61440000000005
1886,630,18,5,39.71,0.19,160.82550000000003
1887,630,43,7,51.53,0.19,292.17510000000004
1888,630,30,3,95.73,0.12,252.7272
1889,630,10,8,83.62,0.16,561.9264000000001
1890,630,12,5,79.66,0.04,382.36799999999994
1891,631,8,5,74.62,0.19,302.211
1892,631,2,9,23.26,0.14,180.0324
1893,631,24,8,97.28,0.07,723.7632
1894,632,31,6,57.86,0.01,343.68839999999994
1895,632,13,6,48.07,0.15,245.157
1896,632,41,4,24.85,0.08,91.44800000000001
1897,632,44,7,79.47,0.19,450.5949
1898,632,14,7,95.51,0.04,641.8272000000001
1899,633,10,3,83.62,0.09,228.28260000000003
1900,633,41,7,24.85,0.19,140.89950000000002
1901,633,1,1,36.31,0.08,33.4052
1902,633,26,4,27.01,0.05,102.638
1903,633,36,9,57.5,0.12,455.4
1904,634,48,5,34.73,0.19,140.6565
1905,634,46,6,78.86,0.19,383.2596
1906,634,45,6,64.46,0.09,351.9516
1907,635,44,7,79.47,0.02,545.1641999999999
1908,635,34,5,27.1,0.03,131.435
1909,635,50,1,23.37,0.12,20.5656
1910,635,6,8,31.72,0.02,248.6848
1911,635,8,1,74.62,0.13,64.91940000000001
1912,636,11,1,40.72,0.05,38.684
1913,636,7,7,20.53,0.09,130.7761
1914,636,46,1,78.86,0.1,70.974
1915,636,27,1,83.25,0.05,79.08749999999999
1916,636,12,2,79.66,0.06,149.7608
1917,637,8,9,74.62,0.14,577.5588
1918,637,48,4,34.73,0.05,131.974
1919,638,8,8,74.62,0.19,483.53760000000005
1920,638,22,4,88.78,0.06,333.8128
1921,638,38,10,55.98,0.08,515.016
1922,638,50,6,23.37,0.02,137.41559999999998
1923,639,18,6,39.71,0.09,216.8166
1924,639,27,1,83.25,0.17,69.0975
1925,639,31,1,57.86,0.1,52.074
1926,639,32,9,55.49,0.02,489.4218
1927,639,16,9,70.97,0.1,574.8570000000001
1928,640,39,4,69.63,0.14,239.5272
1929,640,24,4,97.28,0.07,361.8816
1930,641,38,4,55.98,0.16,188.09279999999998
1931,641,15,9,84.6,0.19,616.734
1932,641,10,5,83.62,0.05,397.195
1933,641,50,1,23.37,0.09,21.2667
1934,641,20,8,60.23,0.17,399.92719999999997
1935,642,37,7,30.94,0.08,199.25360000000003
1936,642,22,8,88.78,0.19,575.2944
1937,643,43,6,51.53,0.17,256.6194
1938,644,14,1,95.51,0.07,88.8243
1939,644,18,7,39.71,0.06,261.2918
1940,644,34,8,27.1,0.07,201.624
1941,644,10,7,83.62,0.04,561.9264000000001
1942,644,39,2,69.63,0.03,135.0822
1943,645,41,9,24.85,0.02,219.177
1944,645,49,8,27.29,0.13,189.9384
1945,645,14,6,95.51,0.15,487.10100000000006
1946,645,7,1,20.53,0.09,18.6823
1947,645,39,6,69.63,0.16,350.93519999999995
1948,646,37,5,30.94,0.01,153.15300000000002
1949,647,41,1,24.85,0.08,22.862000000000002
1950,647,12,5,79.66,0.15,338.55499999999995
1951,647,46,9,78.86,0.18,581.9868
1952,648,33,10,57.56,0.07,535.308
1953,648,29,1,88.54,0.06,83.2276
1954,648,20,2,60.23,0.12,106.00479999999999
1955,649,43,8,51.53,0.0,412.24
1956,649,12,4,79.66,0.02,312.2672
1957,649,44,5,79.47,0.07,369.5355
1958,649,27,8,83.25,0.02,652.68
1959,650,16,10,70.97,0.07,660.021
1960,650,15,3,84.6,0.03,246.18599999999998
1961,650,46,10,78.86,0.07,733.398
1962,650,49,2,27.29,0.12,48.0304
1963,650,11,10,40.72,0.06,382.768
1964,651,45,2,64.46,0.11,114.7388
1965,651,26,1,27.01,0.04,25.9296
1966,651,2,5,23.26,0.1,104.67000000000002
1967,651,46,10,78.86,0.07,733.398
1968,651,24,1,97.28,0.04,93.3888
1969,652,25,5,17.01,0.05,80.79750000000001
1970,652,6,5,31.72,0.07,147.498
1971,653,44,2,79.47,0.19,128.7414
1972,653,38,10,55.98,0.19,453.438
1973,653,31,4,57.86,0.08,212.9248
1974,653,45,8,64.46,0.12,453.79839999999996
1975,653,46,1,78.86,0.18,64.6652
1976,654,45,2,64.46,0.09,117.3172
1977,654,14,7,95.51,0.07,621.7701
1978,654,10,9,83.62,0.1,677.322
1979,654,9,2,81.64,0.18,133.8896
1980,654,17,8,67.11,0.15,456.34799999999996
1981,655,21,3,84.01,0.09,229.34730000000005
1982,655,31,3,57.86,0.11,154.4862
1983,656,9,7,81.64,0.04,548.6208
1984,657,15,9,84.6,0.19,616.734
1985,657,47,2,62.32,0.09,113.42240000000001
1986,657,25,4,17.01,0.08,62.59680000000001
1987,657,45,7,64.46,0.15,383.537
1988,657,26,8,27.01,0.02,211.7584
1989,658,46,4,78.86,0.04,302.82239999999996
1990,659,36,4,57.5,0.13,200.1
1991,659,31,5,57.86,0.12,254.584
1992,660,23,8,26.09,0.14,179.4992
1993,660,12,3,79.66,0.01,236.59019999999998
1994,660,34,5,27.1,0.01,134.145
1995,661,24,3,97.28,0.19,236.39040000000003
1996,661,38,3,55.98,0.07,156.18419999999998
1997,661,30,9,95.73,0.07,801.2601
1998,661,41,1,24.85,0.04,23.856
1999,661,2,6,23.26,0.12,122.8128
2000,662,14,1,95.51,0.15,81.18350000000001
2001,662,28,3,35.08,0.04,101.03039999999999
2002,663,4,4,85.56,0.19,277.2144
2003,663,24,8,97.28,0.08,715.9808
2004,663,28,7,35.08,0.13,213.6372
2005,663,43,7,51.53,0.01,357.10290000000003
2006,663,12,4,79.66,0.18,261.2848
2007,664,32,10,55.49,0.04,532.704
2008,664,49,3,27.29,0.04,78.5952
2009,665,3,10,46.64,0.18,382.44800000000004
2010,665,23,3,26.09,0.06,73.57379999999999
2011,665,25,10,17.01,0.13,147.98700000000002
2012,666,18,1,39.71,0.13,34.5477
2013,666,36,7,57.5,0.11,358.225
2014,666,31,10,57.86,0.12,509.168
2015,667,21,4,84.01,0.17,278.9132
2016,667,7,10,20.53,0.17,170.399
2017,668,48,3,34.73,0.1,93.771
2018,668,17,6,67.11,0.07,374.4737999999999
2019,668,42,7,80.86,0.03,549.0394
2020,668,22,4,88.78,0.1,319.608
2021,669,32,10,55.49,0.06,521.606
2022,669,10,3,83.62,0.18,205.70520000000002
2023,670,1,3,36.31,0.05,103.4835
2024,670,36,2,57.5,0.14,98.89999999999999
2025,670,40,3,14.37,0.19,34.9191
2026,670,14,3,95.51,0.16,240.6852
2027,670,6,8,31.72,0.12,223.3088
2028,671,10,6,83.62,0.06,471.6168
2029,671,19,7,42.91,0.09,273.3367
2030,671,35,1,55.38,0.09,50.3958
2031,671,30,7,95.73,0.04,643.3056
2032,672,23,4,26.09,0.16,87.66239999999999
2033,673,38,8,55.98,0.13,389.6208
2034,673,6,1,31.72,0.1,28.548
2035,674,21,1,84.01,0.04,80.6496
2036,675,36,2,57.5,0.08,105.80000000000001
2037,675,27,2,83.25,0.09,151.51500000000001
2038,675,5,8,65.94,0.02,516.9696
2039,675,29,9,88.54,0.04,764.9856
2040,675,47,8,62.32,0.18,408.8192
2041,676,27,2,83.25,0.18,136.53
2042,677,29,3,88.54,0.08,244.37040000000002
2043,677,4,10,85.56,0.15,727.26
2044,677,11,1,40.72,0.16,34.2048
2045,677,42,9,80.86,0.02,713.1852
2046,677,46,4,78.86,0.14,271.2784
2047,678,8,3,74.62,0.18,183.56520000000003
2048,679,27,1,83.25,0.02,81.585
2049,680,39,3,69.63,0.06,196.3566
2050,680,40,3,14.37,0.18,35.3502
2051,681,20,2,60.23,0.17,99.98179999999999
2052,681,7,5,20.53,0.02,100.59700000000001
2053,681,13,4,48.07,0.06,180.7432
2054,681,23,2,26.09,0.09,47.4838
2055,682,13,7,48.07,0.04,323.0304
2056,682,32,1,55.49,0.06,52.1606
2057,682,42,7,80.86,0.08,520.7384
2058,682,31,2,57.86,0.01,114.5628
2059,683,30,7,95.73,0.16,562.8924
2060,683,2,9,23.26,0.2,167.472
2061,683,16,2,70.97,0.16,119.22959999999999
2062,684,8,7,74.62,0.02,511.89320000000004
2063,684,10,1,83.62,0.17,69.4046
2064,684,41,10,24.85,0.04,238.56
2065,685,50,8,23.37,0.06,175.7424
2066,685,26,4,27.01,0.2,86.43200000000002
2067,685,40,1,14.37,0.13,12.5019
2068,685,34,1,27.1,0.19,21.951000000000004
2069,685,22,4,88.78,0.01,351.5688
2070,686,14,5,95.51,0.17,396.3665
2071,686,30,4,95.73,0.17,317.8236
2072,686,31,9,57.86,0.0,520.74
2073,686,47,6,62.32,0.13,325.3104
2074,686,28,10,35.08,0.07,326.2439999999999
2075,687,32,10,55.49,0.06,521.606
2076,688,41,10,24.85,0.19,201.28500000000003
2077,688,36,8,57.5,0.08,423.20000000000005
2078,688,21,10,84.01,0.12,739.288
2079,688,1,10,36.31,0.19,294.11100000000005
2080,689,28,1,35.08,0.18,28.7656
2081,689,24,6,97.28,0.14,501.9648
2082,689,32,9,55.49,0.11,444.47490000000005
2083,689,26,9,27.01,0.1,218.781
2084,689,1,5,36.31,0.06,170.657
2085,690,31,1,57.86,0.02,56.702799999999996
2086,691,16,8,70.97,0.17,471.2408
2087,691,2,5,23.26,0.11,103.507
2088,691,9,7,81.64,0.13,497.18760000000003
2089,692,33,3,57.56,0.07,160.5924
2090,692,36,7,57.5,0.19,326.02500000000003
2091,692,37,9,30.94,0.14,239.47560000000001
2092,692,24,5,97.28,0.14,418.304
2093,692,7,4,20.53,0.07,76.3716
2094,693,24,9,97.28,0.06,822.9888
2095,694,19,9,42.91,0.13,335.98529999999994
2096,695,50,1,23.37,0.17,19.3971
2097,695,40,3,14.37,0.18,35.3502
2098,695,43,4,51.53,0.06,193.75279999999998
2099,696,50,1,23.37,0.15,19.8645
2100,696,17,3,67.11,0.08,185.2236
2101,697,28,8,35.08,0.15,238.54399999999998
2102,697,15,4,84.6,0.06,318.09599999999995
2103,697,49,6,27.29,0.04,157.1904
2104,697,27,2,83.25,0.11,148.185
2105,697,41,9,24.85,0.11,199.04850000000002
2106,698,35,6,55.38,0.16,279.1152
2107,699,31,7,57.86,0.05,384.76899999999995
2108,699,36,2,57.5,0.11,102.35000000000001
2109,700,39,2,69.63,0.05,132.297
2110,700,45,7,64.46,0.15,383.537
2111,700,34,1,27.1,0.09,24.661
2112,701,1,9,36.31,0.13,284.3073
2113,701,29,9,88.54,0.2,637.488
2114,701,25,4,17.01,0.1,61.236000000000004
2115,701,46,6,78.86,0.19,383.2596
2116,702,39,2,69.63,0.1,125.33399999999999
2117,703,25,10,17.01,0.12,149.68800000000002
2118,704,8,4,74.62,0.03,289.5256
2119,704,38,7,55.98,0.18,321.3252
2120,704,11,3,40.72,0.04,117.27359999999999
2121,704,19,10,42.91,0.16,360.44399999999996
2122,705,7,1,20.53,0.04,19.7088
2123,705,44,10,79.47,0.05,754.965
2124,705,1,7,36.31,0.09,231.29470000000003
2125,705,32,5,55.49,0.01,274.6755
2126,705,47,3,62.32,0.01,185.09040000000002
2127,706,14,8,95.51,0.01,756.4392
2128,706,8,3,74.62,0.13,194.75820000000002
2129,707,5,8,65.94,0.17,437.84159999999997
2130,707,18,1,39.71,0.13,34.5477
2131,707,17,10,67.11,0.03,650.967
2132,708,38,10,55.98,0.2,447.84
2133,708,13,4,48.07,0.13,167.2836
2134,709,32,3,55.49,0.15,141.49949999999998
2135,709,27,4,83.25,0.06,313.02
2136,709,44,9,79.47,0.2,572.1840000000001
2137,709,12,7,79.66,0.17,462.8246
2138,709,9,6,81.64,0.2,391.87200000000007
2139,710,6,6,31.72,0.11,169.38479999999998
2140,710,42,7,80.86,0.04,543.3792
2141,711,27,10,83.25,0.08,765.9
2142,711,22,6,88.78,0.11,474.08520000000004
2143,712,1,2,36.31,0.0,72.62
2144,713,8,10,74.62,0.1,671.58
2145,713,36,9,57.5,0.16,434.7
2146,714,21,7,84.01,0.09,535.1437000000001
2147,714,29,10,88.54,0.16,743.7360000000001
2148,714,28,2,35.08,0.1,63.144
2149,714,31,5,57.86,0.17,240.119
2150,714,1,1,36.31,0.04,34.8576
2151,715,29,6,88.54,0.04,509.99039999999997
2152,716,44,6,79.47,0.11,424.3698
2153,716,47,6,62.32,0.01,370.18080000000003
2154,716,28,6,35.08,0.18,172.5936
2155,717,49,3,27.29,0.15,69.5895
2156,717,43,1,51.53,0.02,50.4994
2157,717,46,9,78.86,0.06,667.1555999999999
2158,717,21,8,84.01,0.12,591.4304000000001
2159,718,50,7,23.37,0.06,153.7746
2160,718,25,10,17.01,0.01,168.39900000000003
2161,718,8,1,74.62,0.07,69.3966
2162,718,4,4,85.56,0.15,290.904
2163,719,38,10,55.98,0.08,515.016
2164,719,39,4,69.63,0.1,250.66799999999998
2165,719,35,8,55.38,0.11,394.3056
2166,719,45,3,64.46,0.16,162.4392
2167,720,17,6,67.11,0.19,326.1546
2168,721,1,8,36.31,0.13,252.7176
2169,721,48,10,34.73,0.07,322.9889999999999
2170,722,18,5,39.71,0.12,174.72400000000002
2171,723,15,2,84.6,0.14,145.512
2172,723,42,6,80.86,0.13,422.08919999999995
2173,723,30,3,95.73,0.01,284.3181
2174,723,7,5,20.53,0.11,91.3585
2175,723,34,7,27.1,0.12,166.936
2176,724,15,7,84.6,0.19,479.68199999999996
2177,724,33,4,57.56,0.18,188.79680000000002
2178,724,21,7,84.01,0.1,529.263
2179,724,7,7,20.53,0.13,125.02770000000001
2180,724,9,4,81.64,0.02,320.0288
2181,725,34,8,27.1,0.18,177.776
2182,725,45,5,64.46,0.18,264.286
2183,725,6,7,31.72,0.15,188.73399999999998
2184,726,37,6,30.94,0.18,152.22480000000002
2185,726,5,9,65.94,0.03,575.6562
2186,727,35,5,55.38,0.15,235.365
2187,727,50,2,23.37,0.06,43.9356
2188,727,8,3,74.62,0.08,205.95120000000003
2189,727,16,2,70.97,0.09,129.1654
2190,727,23,10,26.09,0.01,258.291
2191,728,14,4,95.51,0.05,362.938
2192,728,40,10,14.37,0.18,117.834
2193,728,4,7,85.56,0.03,580.9524
2194,728,31,10,57.86,0.09,526.5260000000001
2195,728,22,9,88.78,0.05,759.069
2196,729,19,8,42.91,0.08,315.81759999999997
2197,729,39,8,69.63,0.18,456.7728
2198,730,26,4,27.01,0.14,92.9144
2199,731,19,8,42.91,0.18,281.4896
2200,731,20,8,60.23,0.06,452.92959999999994
2201,731,23,6,26.09,0.05,148.713
2202,731,50,5,23.37,0.0,116.85000000000001
2203,732,4,10,85.56,0.01,847.044
2204,732,38,1,55.98,0.18,45.903600000000004
2205,732,40,9,14.37,0.14,111.22379999999998
2206,732,37,10,30.94,0.16,259.896
2207,732,14,8,95.51,0.09,695.3128
2208,733,2,3,23.26,0.02,68.3844
2209,733,10,1,83.62,0.03,81.1114
2210,733,45,7,64.46,0.14,388.0492
2211,733,35,7,55.38,0.06,364.4004
2212,734,40,5,14.37,0.05,68.2575
2213,735,5,3,65.94,0.18,162.2124
2214,736,47,10,62.32,0.15,529.72
2215,736,38,3,55.98,0.06,157.8636
2216,736,9,3,81.64,0.04,235.1232
2217,737,16,4,70.97,0.18,232.78160000000003
2218,737,47,3,62.32,0.0,186.96
2219,737,27,5,83.25,0.1,374.625
2220,737,6,6,31.72,0.17,157.9656
2221,737,38,6,55.98,0.08,309.00960000000003
2222,738,40,3,14.37,0.08,39.6612
2223,738,15,6,84.6,0.15,431.46
2224,738,44,4,79.47,0.19,257.4828
2225,739,5,2,65.94,0.07,122.64839999999998
2226,739,30,6,95.73,0.16,482.4792
2227,739,32,5,55.49,0.04,266.352
2228,739,33,9,57.56,0.03,502.49879999999996
2229,740,37,1,30.94,0.05,29.393
2230,740,44,5,79.47,0.15,337.7475
2231,740,10,6,83.62,0.11,446.53080000000006
2232,741,49,6,27.29,0.03,158.8278
2233,742,17,1,67.11,0.16,56.3724
2234,742,45,2,64.46,0.01,127.63079999999998
2235,742,34,7,27.1,0.01,187.80300000000003
2236,742,24,10,97.28,0.12,856.064
2237,742,18,8,39.71,0.11,282.7352
2238,743,4,8,85.56,0.04,657.1008
2239,743,14,4,95.51,0.04,366.7584
2240,743,1,7,36.31,0.14,218.58620000000002
2241,743,30,10,95.73,0.05,909.4350000000001
2242,744,42,3,80.86,0.02,237.7284
2243,744,36,1,57.5,0.18,47.150000000000006
2244,744,48,8,34.73,0.17,230.60719999999998
2245,744,30,1,95.73,0.1,86.15700000000001
2246,745,23,8,26.09,0.17,173.2376
2247,745,31,9,57.86,0.17,432.2142
2248,745,11,4,40.72,0.12,143.3344
2249,745,29,4,88.54,0.18,290.41120000000006
2250,746,37,2,30.94,0.01,61.2612
2251,747,8,7,74.62,0.02,511.89320000000004
2252,748,22,8,88.78,0.18,582.3968000000001
2253,748,42,10,80.86,0.1,727.74
2254,748,23,3,26.09,0.14,67.31219999999999
2255,749,10,5,83.62,0.02,409.738
2256,749,32,3,55.49,0.09,151.48770000000002
2257,750,4,8,85.56,0.11,609.1872000000001
2258,750,2,3,23.26,0.19,56.521800000000006
2259,750,10,1,83.62,0.08,76.9304
2260,750,32,9,55.49,0.15,424.49850000000004
2261,751,9,9,81.64,0.1,661.284
2262,751,33,6,57.56,0.08,317.7312
2263,751,38,1,55.98,0.08,51.501599999999996
2264,752,5,2,65.94,0.12,116.0544
2265,752,14,4,95.51,0.09,347.6564
2266,752,48,10,34.73,0.07,322.9889999999999
2267,752,30,4,95.73,0.07,356.1156
2268,753,20,8,60.23,0.2,385.472
2269,753,50,2,23.37,0.16,39.2616
2270,753,49,1,27.29,0.12,24.0152
2271,753,9,8,81.64,0.1,587.808
2272,754,13,1,48.07,0.11,42.7823
2273,754,28,7,35.08,0.05,233.28199999999998
2274,754,47,1,62.32,0.09,56.711200000000005
2275,754,27,7,83.25,0.19,472.02750000000003
2276,754,22,9,88.78,0.17,663.1866
2277,755,25,1,17.01,0.12,14.968800000000002
2278,755,42,4,80.86,0.06,304.0336
2279,755,50,10,23.37,0.17,193.971
2280,755,48,1,34.73,0.02,34.035399999999996
2281,755,17,3,67.11,0.03,195.29009999999997
2282,756,40,8,14.37,0.08,105.7632
2283,756,43,10,51.53,0.08,474.07599999999996
2284,756,31,9,57.86,0.17,432.2142
2285,756,47,2,62.32,0.13,108.4368
2286,756,26,9,27.01,0.2,194.472
2287,757,42,2,80.86,0.05,153.634
2288,758,4,1,85.56,0.11,76.14840000000001
2289,758,9,1,81.64,0.1,73.476
2290,759,6,3,31.72,0.15,80.886
2291,759,1,1,36.31,0.0,36.31
2292,759,9,3,81.64,0.0,244.92000000000002
2293,760,16,6,70.97,0.11,378.9798
2294,760,39,7,69.63,0.05,463.0395
2295,761,8,6,74.62,0.17,371.6076
2296,762,18,1,39.71,0.07,36.930299999999995
2297,762,33,6,57.56,0.02,338.4528
2298,762,45,9,64.46,0.06,545.3316
2299,762,19,9,42.91,0.05,366.8804999999999
2300,763,22,5,88.78,0.11,395.07099999999997
2301,764,29,7,88.54,0.09,563.9998
2302,764,50,1,23.37,0.06,21.9678
2303,764,10,4,83.62,0.1,301.03200000000004
2304,765,46,8,78.86,0.08,580.4096000000001
2305,766,39,6,69.63,0.18,342.5796
2306,766,10,2,83.62,0.02,163.89520000000002
2307,767,21,7,84.01,0.1,529.263
2308,767,12,7,79.66,0.06,524.1628
2309,767,16,4,70.97,0.15,241.298
2310,768,39,10,69.63,0.12,612.7439999999999
2311,768,29,3,88.54,0.12,233.7456
2312,768,42,7,80.86,0.06,532.0587999999999
2313,769,7,1,20.53,0.12,18.0664
2314,770,50,2,23.37,0.06,43.9356
2315,771,46,2,78.86,0.1,141.948
2316,771,19,2,42.91,0.1,77.238
2317,771,42,9,80.86,0.14,625.8564
2318,772,40,10,14.37,0.08,132.204
2319,772,39,3,69.63,0.01,206.8011
2320,772,47,7,62.32,0.14,375.1664
2321,773,28,2,35.08,0.2,56.128
2322,774,13,10,48.07,0.02,471.08599999999996
2323,774,47,7,62.32,0.11,388.2536
2324,774,15,4,84.6,0.08,311.328
2325,774,26,1,27.01,0.01,26.739900000000002
2326,774,6,4,31.72,0.16,106.57919999999999
2327,775,8,10,74.62,0.15,634.27
2328,775,49,8,27.29,0.05,207.404
2329,776,22,1,88.78,0.15,75.463
2330,776,34,5,27.1,0.01,134.145
2331,776,41,8,24.85,0.2,159.04000000000002
2332,777,21,5,84.01,0.05,399.0475
2333,778,15,10,84.6,0.18,693.72
2334,779,10,1,83.62,0.11,74.4218
2335,779,40,3,14.37,0.02,42.2478
2336,779,13,1,48.07,0.09,43.743700000000004
2337,780,22,7,88.78,0.06,584.1724
2338,780,10,1,83.62,0.13,72.74940000000001
2339,780,30,5,95.73,0.04,459.504
2340,780,29,4,88.54,0.02,347.0768
2341,781,17,9,67.11,0.11,537.5511
2342,781,2,9,23.26,0.03,203.0598
2343,781,33,6,57.56,0.13,300.46320000000003
2344,781,36,2,57.5,0.2,92.0
2345,781,20,7,60.23,0.04,404.74559999999997
2346,782,44,9,79.47,0.17,593.6409
2347,782,14,6,95.51,0.13,498.5622000000001
2348,782,43,7,51.53,0.1,324.63900000000007
2349,782,18,2,39.71,0.06,74.6548
2350,782,26,9,27.01,0.16,204.19559999999998
2351,783,26,4,27.01,0.04,103.7184
2352,783,35,2,55.38,0.06,104.1144
2353,784,38,8,55.98,0.16,376.18559999999997
2354,785,8,10,74.62,0.17,619.346
2355,785,35,2,55.38,0.13,96.36120000000001
2356,785,7,1,20.53,0.04,19.7088
2357,786,49,9,27.29,0.08,225.9612
2358,787,7,3,20.53,0.17,51.1197
2359,788,22,2,88.78,0.14,152.7016
2360,788,12,3,79.66,0.11,212.69219999999999
2361,788,49,8,27.29,0.15,185.572
2362,789,30,9,95.73,0.02,844.3386
2363,789,37,7,30.94,0.15,184.09300000000002
2364,790,8,2,74.62,0.1,134.316
2365,790,43,9,51.53,0.08,426.6684
2366,790,32,8,55.49,0.1,399.528
2367,791,50,5,23.37,0.07,108.6705
2368,791,41,2,24.85,0.17,41.251
2369,792,49,5,27.29,0.15,115.98249999999999
2370,792,31,3,57.86,0.03,168.37259999999998
2371,792,14,8,95.51,0.12,672.3904
2372,793,27,2,83.25,0.19,134.865
2373,794,15,9,84.6,0.18,624.3480000000001
2374,794,3,5,46.64,0.12,205.21599999999998
2375,794,50,2,23.37,0.09,42.5334
2376,795,49,1,27.29,0.07,25.379699999999996
2377,795,18,2,39.71,0.05,75.449
2378,795,44,4,79.47,0.2,254.304
2379,795,47,7,62.32,0.05,414.428
2380,795,14,10,95.51,0.19,773.6310000000001
2381,796,14,2,95.51,0.16,160.45680000000002
2382,796,44,1,79.47,0.16,66.7548
2383,796,9,7,81.64,0.06,537.1912
2384,796,33,3,57.56,0.07,160.5924
2385,797,37,3,30.94,0.18,76.11240000000001
2386,797,40,5,14.37,0.11,63.94649999999999
2387,797,3,8,46.64,0.06,350.7328
2388,797,43,9,51.53,0.14,398.8422
2389,798,5,4,65.94,0.16,221.55839999999998
2390,798,43,2,51.53,0.06,96.87639999999999
2391,798,26,10,27.01,0.11,240.389
2392,799,2,2,23.26,0.1,41.868
2393,799,49,10,27.29,0.08,251.06799999999998
2394,799,46,4,78.86,0.1,283.896
2395,799,6,8,31.72,0.09,230.9216
2396,799,4,6,85.56,0.04,492.8256
2397,800,13,8,48.07,0.16,323.0304
2398,800,27,4,83.25,0.01,329.67
2399,800,5,4,65.94,0.0,263.76
2400,801,29,7,88.54,0.1,557.8020000000001
2401,801,35,10,55.38,0.18,454.1160000000001
2402,802,17,5,67.11,0.14,288.573
2403,802,20,5,60.23,0.07,280.06949999999995
2404,803,27,7,83.25,0.19,472.02750000000003
2405,804,27,4,83.25,0.06,313.02
2406,804,16,7,70.97,0.2,397.432
2407,804,11,7,40.72,0.12,250.83519999999996
2408,805,48,8,34.73,0.19,225.0504
2409,805,4,8,85.56,0.13,595.4976
2410,805,41,5,24.85,0.0,124.25
2411,805,28,8,35.08,0.02,275.0272
2412,806,41,7,24.85,0.18,142.63900000000004
2413,807,50,4,23.37,0.15,79.458
2414,807,44,9,79.47,0.08,658.0116
2415,807,20,7,60.23,0.06,396.31339999999994
2416,807,28,2,35.08,0.12,61.7408
2417,807,49,10,27.29,0.17,226.50699999999998
2418,808,6,2,31.72,0.18,52.0208
2419,809,41,3,24.85,0.12,65.60400000000001
2420,809,3,9,46.64,0.05,398.772
2421,809,16,7,70.97,0.11,442.14309999999995
2422,809,22,2,88.78,0.09,161.5796
2423,810,8,7,74.62,0.02,511.89320000000004
2424,810,49,4,27.29,0.17,90.60279999999999
2425,810,44,3,79.47,0.01,236.0259
2426,811,32,10,55.49,0.18,455.01800000000003
2427,811,34,9,27.1,0.09,221.949
2428,812,20,8,60.23,0.19,390.29040000000003
2429,812,19,1,42.91,0.03,41.622699999999995
2430,812,4,3,85.56,0.18,210.47760000000002
2431,812,6,3,31.72,0.0,95.16
2432,813,35,6,55.38,0.02,325.6344
2433,813,25,9,17.01,0.16,128.5956
2434,814,40,5,14.37,0.09,65.3835
2435,814,16,8,70.97,0.19,459.8856
2436,815,4,10,85.56,0.08,787.152
2437,815,21,8,84.01,0.18,551.1056000000001
2438,815,50,6,23.37,0.02,137.41559999999998
2439,815,32,10,55.49,0.14,477.214
2440,815,18,7,39.71,0.03,269.6309
2441,816,16,8,70.97,0.1,510.984
2442,816,26,6,27.01,0.17,134.50979999999998
2443,816,24,7,97.28,0.17,565.1968
2444,816,32,6,55.49,0.07,309.63419999999996
2445,817,5,8,65.94,0.04,506.4192
2446,817,8,1,74.62,0.18,61.18840000000001
2447,817,39,6,69.63,0.16,350.93519999999995
2448,817,14,9,95.51,0.13,747.8433
2449,817,36,8,57.5,0.09,418.6
2450,818,1,1,36.31,0.06,34.1314
2451,818,49,9,27.29,0.02,240.69779999999997
2452,818,23,1,26.09,0.08,24.0028
2453,818,15,10,84.6,0.19,685.26
2454,818,44,1,79.47,0.13,69.13889999999999
2455,819,25,5,17.01,0.06,79.947
2456,819,24,1,97.28,0.09,88.5248
2457,819,47,4,62.32,0.1,224.352
2458,819,12,6,79.66,0.04,458.84159999999997
2459,819,19,9,42.91,0.16,324.39959999999996
2460,820,46,3,78.86,0.2,189.264
2461,820,43,2,51.53,0.09,93.78460000000001
2462,820,21,9,84.01,0.16,635.1156
2463,820,22,6,88.78,0.17,442.12440000000004
2464,820,28,10,35.08,0.13,305.19599999999997
2465,821,6,3,31.72,0.15,80.886
2466,821,46,3,78.86,0.01,234.21419999999998
2467,821,12,3,79.66,0.08,219.8616
2468,821,24,2,97.28,0.01,192.6144
2469,822,15,8,84.6,0.18,554.976
2470,822,42,3,80.86,0.16,203.76719999999997
2471,823,6,4,31.72,0.05,120.53599999999999
2472,823,41,7,24.85,0.17,144.3785
2473,823,17,6,67.11,0.09,366.4206
2474,824,1,5,36.31,0.03,176.1035
2475,825,11,9,40.72,0.19,296.84880000000004
2476,826,38,10,55.98,0.16,470.23199999999997
2477,826,49,10,27.29,0.04,261.984
2478,826,10,2,83.62,0.04,160.5504
2479,826,11,4,40.72,0.02,159.6224
2480,827,26,3,27.01,0.06,76.1682
2481,828,19,5,42.91,0.07,199.53149999999997
2482,828,20,6,60.23,0.14,310.78679999999997
